Code du Département;Date;Nb actuellement hospitalisés;Nb actuellement en soins intensifs;Total retour à domicile;Total Décès;Code région;Code ISO 3166 de la zone;Nom région;Nom département;Sexe;geo_point_2d;HospConv;SSR_USLD;autres;Nb Quotidien Admis Hospitalisation;Nb Quotidien Admis Réanimation;Nb Quotidien Décès;Nb Quotidien Retour à Domicile
974;2021-01-15;33;7;359;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-26;5;0;398;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-07;8;0;416;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-30;38;8;113;4;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-31;70;15;217;10;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;0;1;1
974;2020-09-06;26;6;116;7;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-21;33;7;163;10;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-04-18;60;12;659;61;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;11.0;0.0;;;;
974;2021-04-20;151;40;1358;152;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;86.0;25.0;0.0;17;1;2;14
974;2021-04-29;64;16;700;67;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;11.0;0.0;;;;
974;2021-09-04;60;15;1358;166;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;11.0;0.0;;;;
974;2021-09-06;76;16;1411;191;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;43.0;16.0;1.0;;;;
974;2021-09-07;139;33;2797;359;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;76.0;29.0;1.0;6;3;1;14
974;2021-09-11;128;28;2820;363;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;71.0;28.0;1.0;0;1;0;1
974;2021-05-24;93;18;861;114;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;54.0;21.0;0.0;;;;
974;2021-05-31;74;16;849;88;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;40.0;18.0;0.0;;;;
974;2021-06-06;176;36;1796;217;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;102.0;38.0;0.0;11;7;0;1
974;2021-06-16;85;21;976;129;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;47.0;17.0;0.0;;;;
974;2021-06-18;65;12;926;100;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;19.0;0.0;;;;
974;2021-06-20;67;11;931;102;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;39.0;17.0;0.0;;;;
974;2021-06-26;69;16;955;105;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;36.0;17.0;0.0;;;;
974;2021-07-13;85;31;1104;145;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;40.0;14.0;0.0;;;;
974;2021-07-17;79;26;1121;146;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;39.0;14.0;0.0;;;;
974;2021-01-03;16;1;366;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-05;25;3;354;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-19;17;2;90;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;0;0;1
974;2020-04-20;11;2;43;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-26;5;2;50;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-28;1;0;53;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-08;8;4;53;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-09;1;0;58;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-13;11;4;54;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-17;2;0;59;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-25;16;1;116;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;0
974;2020-05-30;20;4;119;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;1;0;1
974;2020-05-30;7;2;60;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-02;23;4;119;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;1
974;2020-06-16;18;2;64;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-21;19;1;66;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-19;0;0;0;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-28;9;3;0;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-30;28;0;2;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-01;28;3;9;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-03;53;2;29;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;0;0;5
974;2020-04-09;14;0;34;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-17;4;0;47;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-09;21;0;368;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-18;46;6;743;54;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;1;0;8
974;2021-02-07;22;5;390;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-10;25;1;333;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-12;52;7;676;50;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;0;0;2
974;2021-01-03;22;3;355;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-17;48;10;445;24;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;1;0;2
974;2020-10-25;26;8;234;11;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-01;64;13;490;32;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;2;1;4
974;2020-08-28;37;6;109;3;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-13;35;8;137;9;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-21;77;17;342;16;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;0;0;4
974;2020-09-25;69;17;368;16;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;0;1
974;2020-09-28;29;3;184;12;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-10;25;5;418;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-15;47;22;404;29;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-16;85;35;837;57;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;2;0;6
974;2021-03-03;143;62;917;74;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;10;2;2;10
974;2020-08-03;5;1;76;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-05;17;3;165;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;1
974;2020-08-10;17;3;90;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-12;15;1;92;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-15;84;18;557;39;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;1;1;5
974;2020-11-30;32;6;313;26;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-01;68;11;632;49;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;1;0;7
974;2020-07-08;20;3;147;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;2
974;2021-05-23;84;19;861;114;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;45.0;20.0;0.0;;;;
974;2021-05-27;75;16;827;85;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;18.0;0.0;;;;
974;2021-05-31;171;39;1749;206;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;93.0;39.0;0.0;14;4;1;3
974;2021-06-25;70;16;952;104;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;17.0;0.0;;;;
974;2021-07-03;159;44;2054;249;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;81.0;34.0;0.0;13;5;1;8
974;2021-07-10;76;24;1093;143;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;37.0;15.0;0.0;;;;
974;2021-03-13;65;21;504;39;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-18;63;17;532;42;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;38.0;8.0;0.0;;;;
974;2021-03-25;59;18;559;46;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;33.0;8.0;0.0;;;;
974;2021-03-26;105;36;550;67;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;56.0;13.0;0.0;;;;
974;2021-03-29;61;17;566;52;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;36.0;8.0;0.0;;;;
974;2021-04-07;64;12;611;55;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;42.0;10.0;0.0;;;;
974;2021-08-25;185;43;2659;339;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;109.0;32.0;1.0;12;2;1;13
974;2021-08-29;85;25;1367;186;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;43.0;16.0;1.0;;;;
974;2021-09-23;40;7;1421;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;23.0;10.0;0.0;;;;
974;2021-04-16;145;38;1321;148;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;79.0;28.0;0.0;8;4;1;10
974;2021-04-25;151;40;1400;155;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;82.0;29.0;0.0;7;2;1;3
974;2021-05-15;90;21;818;106;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;52.0;17.0;0.0;;;;
974;2021-07-30;79;29;1191;155;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;37.0;13.0;0.0;;;;
974;2021-08-01;78;21;1139;129;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;45.0;12.0;0.0;;;;
974;2021-10-24;67;7;2969;379;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;38.0;21.0;1.0;2;2;0;3
974;2021-10-26;24;3;1458;175;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;14.0;7.0;0.0;;;;
974;2021-08-12;89;25;1274;167;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;52.0;12.0;0.0;;;;
974;2021-08-16;206;46;2535;313;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;131.0;29.0;0.0;31;2;3;13
974;2021-06-28;148;36;2003;243;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;80.0;32.0;0.0;16;1;1;11
974;2021-07-06;78;12;1002;113;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;50.0;16.0;0.0;;;;
974;2021-10-30;20;1;1463;177;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;12.0;7.0;0.0;;;;
974;2020-11-04;61;11;506;33;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;0;0;5
974;2020-11-10;39;11;267;15;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-12;40;10;272;16;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-14;43;9;276;17;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-19;40;10;289;23;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-23;87;15;593;44;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;1;1;0
974;2020-11-25;35;6;305;25;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-11;67;18;814;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;0;0;0
974;2021-02-12;39;17;403;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-11;99;40;477;44;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-06-04;93;26;914;121;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;49.0;18.0;0.0;;;;
974;2021-06-07;178;37;1801;218;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;103.0;38.0;0.0;9;3;1;5
974;2021-10-15;66;8;2956;376;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;37.0;20.0;1.0;2;1;0;4
974;2021-07-24;135;41;2262;279;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;64.0;30.0;0.0;2;2;2;9
974;2021-07-24;55;14;1100;127;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;27.0;14.0;0.0;;;;
974;2021-07-31;84;29;1191;157;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;41.0;14.0;0.0;;;;
974;2021-08-03;171;48;2371;294;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;96.0;27.0;0.0;22;2;4;24
974;2021-08-06;90;25;1225;167;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;51.0;14.0;0.0;;;;
974;2021-09-29;81;15;2920;372;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;43.0;22.0;1.0;2;0;1;2
974;2021-09-29;33;6;1433;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;18.0;9.0;0.0;;;;
974;2021-08-11;96;23;1217;137;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;60.0;13.0;0.0;;;;
974;2021-05-04;71;18;720;69;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;42.0;11.0;0.0;;;;
974;2021-04-01;105;37;580;73;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;52.0;16.0;0.0;;;;
974;2021-01-13;30;5;358;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-19;29;6;366;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-24;42;7;759;54;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;1
974;2020-12-08;26;2;330;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-18;22;1;344;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-23;24;4;346;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-27;22;3;350;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-01;21;3;354;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-06;52;15;411;21;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;2;0;4
974;2020-10-22;26;7;231;11;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-23;43;12;464;27;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;8;4;1;2
974;2020-07-27;15;4;85;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-12;23;2;168;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;0
974;2020-08-20;38;9;187;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;2;0;0
974;2020-08-25;49;9;198;7;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;2;0;4
974;2020-08-25;15;4;93;4;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-05;1;0;58;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-23;0;0;0;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-05;18;0;23;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-25;13;1;57;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-11;14;0;61;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-12;6;1;63;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-15;6;1;63;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-13;11;1;81;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-26;8;1;74;1;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-24;22;4;134;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;1;0;0
974;2020-07-03;20;3;143;2;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;0
974;2020-07-06;14;2;76;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-08-24;100;23;1340;181;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;59.0;17.0;1.0;;;;
974;2021-08-28;88;25;1367;183;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;46.0;16.0;1.0;;;;
974;2021-09-01;78;15;1332;163;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;49.0;14.0;0.0;;;;
974;2021-09-05;59;14;1358;167;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;11.0;0.0;;;;
974;2021-09-14;53;8;1390;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;35.0;10.0;0.0;;;;
974;2021-09-25;46;11;1471;200;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;23.0;11.0;1.0;;;;
974;2020-03-18;2;2;0;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-20;2;2;0;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-03-23;2;2;0;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-03-25;0;0;0;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-27;0;0;0;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-30;28;4;4;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-31;29;0;3;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-07;37;4;52;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;9
974;2020-05-23;8;1;57;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-27;21;2;116;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;0;0
974;2020-05-28;8;1;59;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-11;5;1;63;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-23;3;0;51;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-28;6;2;104;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;1
974;2020-05-02;5;2;52;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-08-24;187;44;2645;338;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;110.0;32.0;1.0;16;4;2;17
974;2021-09-01;168;35;2728;350;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;98.0;34.0;1.0;6;1;2;10
974;2021-09-03;148;30;2764;353;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;89.0;28.0;1.0;7;2;1;22
974;2021-09-26;46;11;1472;200;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;23.0;11.0;1.0;;;;
974;2021-02-16;33;10;429;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-25;53;17;452;32;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-04;57;22;471;35;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-08;96;36;460;43;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-11;165;60;973;83;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;11;6;1;11
974;2021-07-23;59;13;1096;126;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;32.0;14.0;0.0;;;;
974;2021-08-02;89;29;1197;161;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;47.0;13.0;0.0;;;;
974;2021-10-30;38;4;1502;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;20.0;13.0;1.0;;;;
974;2021-05-21;168;35;1661;190;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;96.0;37.0;0.0;7;1;1;7
974;2021-06-02;72;11;861;90;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;44.0;17.0;0.0;;;;
974;2021-06-19;67;12;930;100;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;18.0;0.0;;;;
974;2021-03-14;68;21;505;39;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;40.0;7.0;0.0;;;;
974;2021-04-12;66;14;631;57;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;40.0;12.0;0.0;;;;
974;2021-04-26;60;15;688;65;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;35.0;10.0;0.0;;;;
974;2021-04-29;87;21;736;91;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;49.0;17.0;0.0;;;;
974;2021-05-01;66;16;709;67;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;39.0;11.0;0.0;;;;
974;2021-05-06;93;22;769;99;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;54.0;17.0;0.0;;;;
974;2021-05-07;155;32;1516;172;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;94.0;29.0;0.0;6;0;3;14
974;2021-05-08;69;14;737;71;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;44.0;11.0;0.0;;;;
974;2021-05-11;98;27;795;105;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;53.0;18.0;0.0;;;;
974;2021-07-07;79;14;1007;113;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;49.0;16.0;0.0;;;;
974;2021-07-14;62;13;1041;119;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;15.0;0.0;;;;
974;2020-12-12;25;2;335;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-26;42;7;710;51;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;1;0;2
974;2020-12-28;21;3;361;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-05;15;0;368;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-06;43;3;722;52;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;0;0
974;2021-01-06;27;3;354;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-04;53;15;407;21;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;2;0;1
974;2021-01-17;55;6;735;54;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;0;0
974;2021-01-22;45;8;755;54;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;2;0;3
974;2021-02-05;17;3;389;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-18;48;7;285;19;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-27;36;5;310;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-29;35;6;311;25;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-30;66;16;216;9;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;2;1;5
974;2020-09-01;31;8;106;5;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
